id,job_id,job_slug,created_at,updated_at,posted_date,posted_time,posted_timestamp,posted_tsrange,title_id,title,linkedin_company_id,company_name,company_universal_name,location_geo_id,location,address_country,address_locality,address_region,postal_code,street_address,latitude,longitude,applicants,applicant_range_id,description,linkedin_seniority_level_id,linkedin_employment_type_id,job_functions,industries,salary_range,salary_currency_id,salary_min,salary_max,salary_unit,required_months_of_experience,academic_qualification,recruiter_profile_id,recruiter_slug_id,apply_external_url,external_job_id,valid_until,benefit_ids,closed_since
534297013,3169720504,accounting-tax-documentation-clerk-at-genesis10-3169720504,2022-08-20T10:28:49.394797,2022-08-20T10:28:49.394797,,,,"[""2022-05-19 10:28:46.315997"",""2022-08-23 10:28:46.315997"")",264732894,Accounting - Tax Documentation Clerk,9409,Genesis10,genesis10,,"Pittsburgh, PA",,,,,,,,0,A,"<span><span><strong>Genesis10 is seeking a Tax Documentation Clerk for a 6-month contract position with a financial services client located in Pittsburgh, PA. This position is 100% onsite.<br/>        <br/>        Summary:<br/></strong>        Genesis10 is seeking a Tax Documentation Clerk who will work on documentation requirements regarding mailings, filing, copying, and scanning as needed.<br/>        <br/>        <strong>        Responsibilities:</strong></span>        </span>        <ul>        <li>        <span>        <span>        Input tax documentation and reporting information into relevant tax systems (DOORS, TrustEase).</span>        </span>        </li>        <li>        <span>        <span>        Identify/locate required information for input into spreadsheets.</span>        </span>        </li>        <li>        <span>        <span>        Help with administrative duties such as filing.</span>        </span>        </li>        </ul>        <br/>        <span>        <span>        <strong>        Qualifications:</strong></span>        </span>        <ul>        <li>        <span>        <span>        Must be proficient in Microsoft Excel and data entry.</span>        </span>        </li>        <li>        <span>        <span>        Must be able to accurately distinguish alphanumeric characters, be detail-oriented, and follow instructions carefully.</span>        </span>        </li>        <li>        <span>        <span>        Will consider someone with financial experience over a degree.</span>        </span>        </li>        <li>        <span>        <span>        Able to work as a W2 employee of Genesis10 (no corp to corp).</span>        </span>        </li>        </ul>        <br/>        <br/>        <span>        <span>        <strong>        If you have the described qualifications and are interested in this exciting opportunity, apply today!<br/>        <br/>        About Genesis10:<br/></strong>        Genesis10 is a leading U.S. business and technology consulting firm with hundreds of clients needing proven talent and solutions to power their strategic initiatives. If you are a high performing business or IT professional with solid, referenced experience, we want to meet you. Genesis10 recruiters and delivery professionals are highly accomplished career advocates, who get to know you beyond your resume to position you with the opportunities that fit your skills, experience and aspirations. We have benefit options to fit your needs and a support staff that works with you from placement throughout your engagement  project after project. To learn more about Genesis10 and to view all our available career opportunities, please visit us at www.genesis10.com         ""Genesis10 is an Equal Opportunity Employer, M/F/D/V</span></span>",3,4,"{79,78}",{96},,,,,,,,,,,,,,2022-08-20T10:28:46.320555
534297014,3169720489,engenheiro-t%C3%AAxtil-at-engenhariajob-3169720489,2022-08-20T10:28:49.419899,2022-08-20T10:28:49.419899,,,,"[""2022-05-19 10:28:46.455135"",""2022-08-23 10:28:46.455135"")",6240664,Engenheiro Têxtil,68806023,EngenhariaJob,engenhariajob,,"Blumenau, Santa Catarina, Brazil",,,,,,,,0,A,Desenvolver e acompanhar novas malhas; Desenvolver e acompanhar fluxo dos processos têxteis garantindo a qualidade do produto; Elaborar e definir parâmetros para fichas técnicas; Acompanhar execução das fichas técnicas no tear; Analisar maquinários e regulagem para atender às necessidades de desenvolvimento; Realizar acompanhamento dos terceirizados no que se refere a fase de acabamentos têxteis; Dar suporte para abertura e acompanhamento de novos fornecedores. Suporte na resolução de problemas de qualidade e materiais críticos. Indispensável: Experiência com malha em rolo (desenvolvimento e beneficiamento).,3,1,"{19,15}",{84},,,,,,,,,,,,,,2022-08-20T10:28:46.459886
534297015,3169720479,desenhista-projetista-at-engenhariajob-3169720479,2022-08-20T10:28:49.445385,2022-08-20T10:28:49.445385,,,,"[""2022-05-19 10:28:46.812858"",""2022-08-23 10:28:46.812858"")",52158,Desenhista Projetista,68806023,EngenhariaJob,engenhariajob,,"Embu das Artes, São Paulo, Brazil",,,,,,,,0,A,"Elaborar desenhos de projetos de estruturas metálicas e confecção (em 3D e 2D bem como LTs (Listas técnicas de materiais).<br/><br/>Emitir desenhos e Lts para fabricação de produção e protótipos.<br/><br/>Acompanhar testes de melhoria e desenvolvimento internamente e/ou externamente.<br/><br/>Organizar e padronizar desenhos e Lts conforme procedimentos.<br/><br/>Avaliar informações técnicas de projetos.<br/><br/>Orientar técnicos de montagem quanto à instalação de produto projetado. Cursando Superior/Ensino Médio Profissionalizante completo ou Ensino Médio completo + Técnico Profissionalizante completo.<br/><br/>Auto Cad 2D e 3D avançado, Inventor avançado (ou algum outro software 3D).<br/><br/>Facilidade para entender e agir dentro das normas e orientações<br/><br/>Habilitação<br/><br/>Fácil acesso a Embu das Artes.",3,1,"{13,81}",{84},,,,,,,,,,,,,,2022-08-20T10:28:46.817404
534297016,3169271286,ms-exchange-engineer-at-lts-legal-technology-staffing-3169271286,2022-08-20T10:28:49.465753,2022-08-20T10:28:49.465753,,,,"[""2022-04-18 10:28:46.039015"",""2022-07-26 10:28:46.039015"")",10898851,MS Exchange Engineer,308509,LTS - Legal Technology Staffing,lts---legal-technology-staffing,,"Greenville, SC",,,,,,,,0,A,"Our client a prominent Law Firm in South Carolina is seeking a Messaging Engineer to join their team.<br/><br/><strong><u>Primary Responsibilities<br/><br/></u></strong>Maintain the firm's Microsoft Exchange mail server infrastructure including responding to incidents, developing documentation, troubleshooting issues, measuring capacity, monitoring logs, and applying patches/updates.<br/><br/>Role will work closely with other teams in the dept such as Server Admins, Storage, Network, and Security.<br/><br/>Must have strong knowledge of MS Windows Enterprise environments and Active Directory.<br/><br/><strong><u>Requirements<br/><br/></u></strong>5+ years of experience as an MS Exchange Admin in an enterprise environment including hands on server installations and upgrades.<br/><br/>5+ years Windows Server administration experience.<br/><br/>Microsoft MTA, MCSA, MCSE preferred, ITILv3 certification preferred, Bachelors degree, Expereince with Lync/Skype, Active Directory, Malware/anti-spam/anit-virus and archiving solutions.<br/><br/>Experience administering Mobile Device Management S/W (Mobile Iron, AirWatch, etc.)<br/><br/>Strong skills within an Exchange Multi-Role environment leveraging high availability designs<br/><br/>Advanced level PowerShell scripting and implementation skills.<br/><br/>Strong understanding of alerting and event management.<br/><br/>Strong expertise and troubleshooting experience with SMTP, TCP/IP, DNS and some level of experience with network troubleshooting.",21,1,{13},"{96,148,10}",,,,,,,,,,,,,,2022-08-20T10:28:46.043697
534297017,3169720469,engenheiro-de-produ%C3%A7%C3%A3o-at-engenhariajob-3169720469,2022-08-20T10:28:49.468811,2022-08-20T10:28:49.468811,,,,"[""2022-05-19 10:28:46.942838"",""2022-08-23 10:28:46.942838"")",83255,Engenheiro de Produção,68806023,EngenhariaJob,engenhariajob,,"São Paulo, São Paulo, Brazil",,,,,,,,0,A,"Revisão e definição de processos da nossa fábrica e consequentemente acelerar nossa expansão.<br/><br/>Essa pessoa terá que analisar os históricos e estratégia de vendas, estabelecer mapas de produção e garantir sua execução no prazo e com a qualidade exigida em cada processo/receita. Formado em Engenharia da Produção.",3,1,"{79,78}",{84},,,,,,,,,,,,,,2022-08-20T10:28:46.947394
380084652,2971817537,volunteer-pharmacist-at-careervillage-org-2971817537,2022-04-11T18:52:41.456192,2022-08-31T17:27:27.126447,2022-08-20,09:41:48,2022-08-20T09:41:48,"[""2022-08-20 08:23:37.57364"",""2022-08-20 11:23:37.57364"")",260433177,Volunteer: Maxillofacial Surgeon,2939940,CareerVillage.org,careervillage,100739428,"Omaha, NE",US,Omaha,NE,48242,,41.25865,-95.937195,0,A,"<strong>PLEASE NOTE: This is not a job posting. Instead, it is an asynchronous volunteer opportunity where you will answer student questions online.<br/><br/></strong><strong>Volunteer</strong> from your desk at any time: Students want to know what it's like to become a maxillofacial surgeon!<br/><br/>Young people want to know what it's like to be you and it just takes a minute for you to tell them right from your desk.<br/><br/>CareerVillage.org is looking for professionals in several fields to answer questions from students about their career interests. It’s hard to find reliable, personalized career advice, particularly for underserved youth who don’t have networks and connections to rely on. CareerVillage is a nonprofit whose mission is to democratize access to career advice for underserved youth. We crowdsource personalized advice for 6M learners by engaging with professionals like yourself to help answer their questions.<br/><br/>Sign up to answer questions, and we’ll notify you when there are relevant questions for you to answer.<br/><br/>In the time it takes to send an email, you could write the piece of advice that thousands of young people can use to change their lives. Signing up is quick and easy with LinkedIn or via email, and allows us to direct only the most relevant questions to you based on your industry. Join 100,000 other professionals in giving advice to the next generation. Volunteer with us today!<br/><ul><li>Location: Anyplace with an internet connection.</li><li>Who you'll be helping: Underserved high school students, especially those interested in becoming a maxillofacial surgeon.</li><li>How you'll help: We'll email you questions from students. You can answer them online.</li><li>Time commitment: No long-term commitment. Giving a piece of advice takes about 10 minutes.<br/></li></ul><strong>To begin, please click the ""Apply"" button on this LinkedIn volunteer post.<br/><br/></strong>LinkedIn for Good Volunteering",13,6,{77},{90},,,,,,,bachelor degree,,,https://www.careervillage.org/signup/professional/?utm_source=LinkedIn&utm_medium=job_wrap&utm_campaign=volunteer_job_question_with_profession&utm_term=maxillofacial+surgeon&utm_content=Sign+up+to+answer+students%27+questions+related+to+becoming+a+maxillofacial+surgeon,5006,2022-11-07T18:04:04,,
380981711,2971816950,volunteer-audiologist-at-careervillage-org-2971816950,2022-04-12T11:00:10.741899,2022-09-01T21:56:35.689974,2022-08-20,09:39:28,2022-08-20T09:39:28,"[""2022-08-20 00:00:00"",""2022-08-21 00:00:00"")",260432133,Volunteer: Exercise Physiologist,2939940,CareerVillage.org,careervillage,100739428,"Omaha, NE",US,Omaha,NE,89030,,41.25865,-95.937195,0,A,"<strong>PLEASE NOTE: This is not a job posting. Instead, it is an asynchronous volunteer opportunity where you will answer student questions online.<br/><br/></strong><strong>Volunteer</strong> from your desk at any time: Students want to know what it's like to become a exercise physiologist!<br/><br/>Young people want to know what it's like to be you and it just takes a minute for you to tell them right from your desk.<br/><br/>CareerVillage.org is looking for professionals in several fields to answer questions from students about their career interests. It’s hard to find reliable, personalized career advice, particularly for underserved youth who don’t have networks and connections to rely on. CareerVillage is a nonprofit whose mission is to democratize access to career advice for underserved youth. We crowdsource personalized advice for 6M learners by engaging with professionals like yourself to help answer their questions.<br/><br/>Sign up to answer questions, and we’ll notify you when there are relevant questions for you to answer.<br/><br/>In the time it takes to send an email, you could write the piece of advice that thousands of young people can use to change their lives. Signing up is quick and easy with LinkedIn or via email, and allows us to direct only the most relevant questions to you based on your industry. Join 100,000 other professionals in giving advice to the next generation. Volunteer with us today!<br/><ul><li>Location: Anyplace with an internet connection.</li><li>Who you'll be helping: Underserved high school students, especially those interested in becoming a exercise physiologist.</li><li>How you'll help: We'll email you questions from students. You can answer them online.</li><li>Time commitment: No long-term commitment. Giving a piece of advice takes about 10 minutes.<br/></li></ul><strong>To begin, please click the ""Apply"" button on this LinkedIn volunteer post.<br/><br/></strong>LinkedIn for Good Volunteering",3,6,{77},{90},,,,,,,bachelor degree,,,https://www.careervillage.org/signup/professional/?utm_source=LinkedIn&utm_medium=job_wrap&utm_campaign=volunteer_job_question_with_profession&utm_term=exercise+physiologist&utm_content=Sign+up+to+answer+students%27+questions+related+to+becoming+a+exercise+physiologist,6821,2022-11-07T18:26:52,,
380080339,2971815928,volunteer-healthcare-professional-at-careervillage-org-2971815928,2022-04-11T18:38:03.873073,2022-09-02T04:08:34.012731,2022-08-20,09:40:09,2022-08-20T09:40:09,"[""2022-08-20 00:00:00"",""2022-08-21 00:00:00"")",3982384,Volunteer: Software Engineer,2939940,CareerVillage.org,careervillage,100739428,"Omaha, NE",US,Omaha,NE,32889,,41.25865,-95.937195,0,A,"<strong>PLEASE NOTE: This is not a job posting. Instead, it is an asynchronous volunteer opportunity where you will answer student questions online.<br/><br/></strong><strong>Volunteer</strong> from your desk at any time: Students want to know what it's like to become a software engineer!<br/><br/>Young people want to know what it's like to be you and it just takes a minute for you to tell them right from your desk.<br/><br/>CareerVillage.org is looking for professionals in several fields to answer questions from students about their career interests. It’s hard to find reliable, personalized career advice, particularly for underserved youth who don’t have networks and connections to rely on. CareerVillage is a nonprofit whose mission is to democratize access to career advice for underserved youth. We crowdsource personalized advice for 6M learners by engaging with professionals like yourself to help answer their questions.<br/><br/>Sign up to answer questions, and we’ll notify you when there are relevant questions for you to answer.<br/><br/>In the time it takes to send an email, you could write the piece of advice that thousands of young people can use to change their lives. Signing up is quick and easy with LinkedIn or via email, and allows us to direct only the most relevant questions to you based on your industry. Join 100,000 other professionals in giving advice to the next generation. Volunteer with us today!<br/><ul><li>Location: Anyplace with an internet connection.</li><li>Who you'll be helping: Underserved high school students, especially those interested in becoming a software engineer.</li><li>How you'll help: We'll email you questions from students. You can answer them online.</li><li>Time commitment: No long-term commitment. Giving a piece of advice takes about 10 minutes.<br/></li></ul><strong>To begin, please click the ""Apply"" button on this LinkedIn volunteer post.<br/><br/></strong>LinkedIn for Good Volunteering",3,6,"{13,8}",{90},,,,,,,bachelor degree,,,https://www.careervillage.org/signup/professional/?utm_source=LinkedIn&utm_medium=job_wrap&utm_campaign=volunteer_job_question_with_profession&utm_term=software+engineer&utm_content=Sign+up+to+answer+students%27+questions+related+to+becoming+a+software+engineer,3675,2022-11-07T17:41:56,,
534297018,3169270861,professional-engineer-pm-transportation-advanced-planning-san-antonio-tx-at-halff-associates-3169270861,2022-08-20T10:28:49.600927,2022-08-20T10:28:49.600927,,,,"[""2022-05-19 10:28:46.90376"",""2022-08-23 10:28:46.90376"")",274384757,"Professional Engineer PM - Transportation/Advanced Planning - San Antonio, TX",37516,Halff Associates,halff-associates,,"San Antonio, TX",,,,,,,,0,A,"<strong><u>Professional Engineer PM - Transportation/Advanced Planning</u><u> - San Antonio, TX<br/><br/></u></strong><strong>Halff </strong>has an immediate opening for a <strong>Transportation/Advanced Planning Project Engineer/Manager</strong> in San Antonio, TX. The ideal candidate would have some TxDOT Advance Planning experience. This position offers an excellent career development opportunity for someone looking to grow with Halff, with potential for not only business and personal growth, but ownership in the firm.<br/><br/>The successful candidate should have experience working on multi-discipline TxDOT projects and be able to oversee/lead transportation planning project development. In addition to project delivery responsibilities, candidates must demonstrate the ability to manage personnel, budgets, schedule and sub consultants.<br/><br/><strong><u>Professional Engineer Project Manager - Transportation/Advanced Planning Requirements<br/></u></strong><ul><li>Bachelor or Master’s Degree in Civil Engineering</li><li>5+ years of experience in transportation advance planning and schematic project delivery</li><li>TxDOT experience is a must</li><li>PE license in Texas</li><li>Ability to manage multiple projects, and supervise technical staff </li><li>Strong communication skills, both written and verbal</li><li>A positive attitude, be self-directed yet a team player, and have a focus on quality, integrity and success.<br/></li></ul><strong><u>Company Overview<br/><br/></u></strong><strong>Halff</strong> is a mid-sized, employee-owned, diverse and multi-disciplined professional services firm. For more than 70 years, Halff has provided smarter solutions throughout the United States offering services in Architecture, Construction Services, Energy, Environmental, Geographic Information Systems, Intelligent Transportation Systems, Land and Site Development, Planning and Landscape Architecture, MEP Engineering, Public Works, Right of Way, Structural Engineering, Subsurface Utility Engineering/Utility Coordination, Surveying, Transportation, Water Resources and Water/Wastewater.<br/><br/><strong>Halff </strong>has offices in the following locations:<br/><br/>Arkansas: Bentonville, Fort Smith, Little Rock and North Little Rock<br/><br/>Florida: Chipley, Jacksonville, Miramar Beach, Panama City Beach, Tallahassee, Tampa and Tavares<br/><br/>Louisiana: Baton Rouge and Shreveport<br/><br/>Oklahoma: Oklahoma City<br/><br/>Texas: Austin, Brownsville, Conroe, Corpus Christi, Flower Mound, Fort Worth, Frisco, Houston, Midland, McAllen, Richardson, San Antonio and Tyler<br/><br/>We offer excellent benefits including medical, dental, prescription, life insurance, long-term and short-term disability insurance, paid time off and holiday pay, Traditional and Roth 401(k) plans, Employee Stock Ownership Plan, Health Savings Account, 529 College Savings Plan, Flexible Spending, an Employee Assistance Plan and more.<br/><br/>Salary is competitive and commensurate with experience.<br/><br/><strong>Halff Associates is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, age, national origin, disability, or veteran status.</strong>",13,1,"{13,81}",{51},,,,,,,,,,,,,,2022-08-20T10:28:46.909154
534297019,3229484879,immediate-hire-general-production-worker-at-aerotek-3229484879,2022-08-20T10:28:49.740907,2022-08-20T10:28:49.740907,,,,"[""2022-08-20 02:28:46.437677"",""2022-08-20 05:28:46.437677"")",273500043,*Immediate Hire* General Production Worker,2889,Aerotek,aerotek,,"Wixom, MI",,,,,,,,0,A,"<ul><li>Description:* Tribar Manufacturing is a molding company. They handle battery watering systems, interior trim, badges, and injection molded parts. JOB DESCRIPTION: These individuals will be racking car letters onto a conveyor belt to be painted (Example the J-E-E-P off the front of a jeep). The conveyor hangs between their shoulders and waste. They will either be racking the parts to be painted, or unracking them after they have been painted. They will be working on a team of about 20 individuals. PLANT 1 &amp; PLANT 3 (PAINT) JOB DUTIES:</li><li>Loading and unloading parts on and off the conveyor</li><li>Racking the conveyor</li><li>Racking small vehicle badges</li><li>All parts weigh between 1 oz-10 lbs (all under 10 lbs)</li><li>Inspecting the parts</li><li>Faulty parts, pull off and put in a box PLANT 4 &amp; 5 (CHROME PLATING) JOB DUTIES:</li><li>Load for chroming process</li><li>Racks are between knee to top of the head</li><li>Same parts and weight, they will just be chromed plating</li><li>May lift semi-truck grills (6lbs) fiber glass plastic SHIFTS:</li><li>Shift openings change daily, I will keep the SS updated, here is the list of them* PLANT 1 (50 hour work weeks)- Location 30517 Andersen Ct. Wixom MI 48393</li><li>1st 6am-4pm M-F</li><li>2nd 4PM-2:30AM M-F PLANT 2 (40 hour work weeks)</li><li>1st 6am-2:30pm M-F</li><li>2nd 2pm-10:30pm M-F</li><li>3rd 10pm-6:30am Sun-Thurs PLANT 3 (60 hour work weeks)</li><li>1st 4am-4pm M-F</li><li>2nd 4pm-4am M-F PLANT 4 (40 hour work weeks)</li><li>1st 5am-1pm M-F</li><li>2nd 1pm-9pm M-F</li><li>3rd 9pm-5am M-F PLANT 5 (32 hour work weeks)</li><li>1st 5am-1pm Mon-Thurs</li><li>2nd 1pm-9pm Mon-Thurs</li><li>3rd 9pm-5am Mon-Thurs PLANT 6 (40 hour work weeks)</li><li>1st 5am-1pm M-F</li><li>2nd 1pm-9pm M-F</li><li>3rd 9pm-5am M-F</li><li>Shifts are hard start and stop times, they will not make them stay over.*</li><li>Saturdays are rare, they will get a 1 week heads up if it is mandates, but usually they get volunteers*</li><li>Skills:* general labor, General production, Assembly, Packaging, Production, Inspection</li><li>Top Skills Details:* general labor</li><li>Additional Skills &amp; Qualifications:* MUST HAVE:</li><li>Ability to work on feet all day</li><li>Good attitude</li><li>Experience Level:* Entry Level<br/><br/></li></ul>About Aerotek:<br/><br/>We know that a company's success starts with its employees. We also know that an individual's success starts with the right career opportunity. As a Best of Staffing® Client and Talent leader, Aerotek's people-focused approach yields competitive advantage for our clients and rewarding careers for our contract employees. Since 1983, Aerotek has grown to become a leader in recruiting and staffing services. With more than 250 non-franchised offices, Aerotek's 8,000 internal employees serve more than 300,000 contract employees and 18,000 clients every year. Aerotek is an Allegis Group company, the global leader in talent solutions. Learn more at Aerotek.com. The company is an equal opportunity employer and will consider all applications without regards to race, sex, age, color, religion, national origin, veteran status, disability, sexual orientation, gender identity, genetic information or any characteristic protected by law.",3,1,"{16,88,15}",{104},,,,,,,,,,,,,,2022-08-20T10:28:46.439927
534297020,3229484918,clinical-trial-associate-at-actalent-3229484918,2022-08-20T10:28:49.776398,2022-08-20T10:28:49.776398,,,,"[""2022-08-20 02:28:49.106446"",""2022-08-20 05:28:49.106446"")",7751,Clinical Trial Associate,71904349,Actalent,actalentservices,,"Plainfield, NJ",,,,,,,,0,A,"<ul><li>This multinational pharmaceutical is looking to hire an expreinced CTA to join their innovative company and support their expansive pipeline! *</li><li>Responsibilities*</li><li>Collaborates on and supports CTM on required tasks prior to commencement of clinical trials that include, but are not limited to: clinical planning, protocol development, case report form (CRF) development, IRB submissions, investigator agreements, informed consent form (ICF) development, site selection, Trial Master File structure and preparation, and communication with clinical trial sites regarding administrative documentation, support materials and training</li><li>Supports CTM and clinical operations team to ensure compliance with FDA and other applicable international regulatory requirements and company standard operating procedures (SOPs) during all clinical investigations and post-market studies</li><li>Supports CTM and clinical operations in communication with clinical trial sites regarding study conduct, monitoring, logistical management of follow-up and close out study visits to ensure compliance with protocols and GCP requirements</li><li>Assists in tracking study specific payments</li><li>Top Skills Details:*</li><li>Clinical trial</li><li>Vendor management</li><li>TMF? Clinical documentation</li><li>Additional Skills &amp; Qualifications:* Qualifications</li><li>Bachelor’s degree in a health profession or science</li><li>At least 2 years of on-going clinical trials experience</li><li>Demonstrated proficiency in knowledge of GCPs and knowledge of FDA regulatory requirements</li><li>1- 4 years of CTA experience<br/><br/></li></ul>About Actalent:<br/><br/>Actalent connects passion with purpose. Our scalable talent solutions and services capabilities drive value and results and provide the expertise to help our customers achieve more. Every day, our experts around the globe are making an impact. We’re supporting critical initiatives in engineering and sciences that advance how companies serve the world. Actalent promotes consultant care and engagement through experiences that enable continuous development. Our people are the difference. Actalent is an operating company of Allegis Group, the global leader in talent solutions. The company is an equal opportunity employer and will consider all applications without regards to race, sex, age, color, religion, national origin, veteran status, disability, sexual orientation, gender identity, genetic information or any characteristic protected by law.",3,4,"{13,83,71}",{96},,,,,,,,,,,,,,2022-08-20T10:28:49.108692
523299842,3218477577,%E8%AE%A1%E7%AE%97%E6%9C%BA%E8%A7%86%E8%A7%89%E7%AE%97%E6%B3%95%E5%B7%A5%E7%A8%8B%E5%B8%88-at-%E9%BB%91%E8%8A%9D%E9%BA%BB%E6%99%BA%E8%83%BD%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8-3218477577,2022-08-12T09:57:16.957114,2022-08-25T01:41:31.566649,2022-07-18,06:21:41,2022-07-18T06:21:41,"[""2022-07-08 09:57:13.525406"",""2022-07-26 08:53:01.013446"")",1036323,计算机视觉算法工程师,18426321,Black Sesame Technologies Inc,black-sesame,107388191,"Shanghai, Shanghai, China",CN,Shanghai,,,,31.082663,121.41929,0,A,该职位来源于猎聘 岗位职责： 1. 智能驾驶领域视觉算法研究， 包括但不限于检测、分割、建图、定位、 标定等； 2. 算法设计训练、调优、量化、调试等工作； 3. 协助软件人员在嵌入式平台上 CPU/NPU 实现算法移植； 4. 算法在平台上改进，针对实际场景持续优化。 任职要求： 1. 计算机软件相关专业，硕士及以上学历，2 年以上工作经验，较强的图像处理或计算机视觉背景； 2. 扎实的数学基础，熟悉计算机视觉、深度学习等算法开发； 3. 熟练掌握 C、 C++、 Python 语言；熟悉 MATLAB/OpenCV； 4. 具备良好的学习能力，强烈的主动性和责任心； 5. 具备良好的英语阅读能力。,3,1,"{13,8}",{53},,,,,,,bachelor degree,,,https://m.liepin.com/job/1950450821.shtml?s=r&mscid=ly_h5_01,50450821_2,2022-09-11T06:21:41,,2022-08-25T01:41:25.787411
383126927,2971820676,volunteer-nutritionist-at-careervillage-org-2971820676,2022-04-13T18:08:39.325543,2022-08-25T07:35:14.562776,2022-08-20,09:39:55,2022-08-20T09:39:55,"[""2022-08-20 00:00:00"",""2022-08-21 00:00:00"")",1193362,Volunteer: Dentist,2939940,CareerVillage.org,careervillage,100739428,"Omaha, NE",US,Omaha,NE,71151,,41.25865,-95.937195,0,A,"<strong>PLEASE NOTE: This is not a job posting. Instead, it is an asynchronous volunteer opportunity where you will answer student questions online.<br/><br/></strong><strong>Volunteer</strong> from your desk at any time: Students want to know what it's like to become a dentist!<br/><br/>Young people want to know what it's like to be you and it just takes a minute for you to tell them right from your desk.<br/><br/>CareerVillage.org is looking for professionals in several fields to answer questions from students about their career interests. It’s hard to find reliable, personalized career advice, particularly for underserved youth who don’t have networks and connections to rely on. CareerVillage is a nonprofit whose mission is to democratize access to career advice for underserved youth. We crowdsource personalized advice for 6M learners by engaging with professionals like yourself to help answer their questions.<br/><br/>Sign up to answer questions, and we’ll notify you when there are relevant questions for you to answer.<br/><br/>In the time it takes to send an email, you could write the piece of advice that thousands of young people can use to change their lives. Signing up is quick and easy with LinkedIn or via email, and allows us to direct only the most relevant questions to you based on your industry. Join 100,000 other professionals in giving advice to the next generation. Volunteer with us today!<br/><ul><li>Location: Anyplace with an internet connection.</li><li>Who you'll be helping: Underserved high school students, especially those interested in becoming a dentist.</li><li>How you'll help: We'll email you questions from students. You can answer them online.</li><li>Time commitment: No long-term commitment. Giving a piece of advice takes about 10 minutes.<br/></li></ul><strong>To begin, please click the ""Apply"" button on this LinkedIn volunteer post.<br/><br/></strong>LinkedIn for Good Volunteering",13,6,{77},{90},,,,,,,bachelor degree,,,https://www.careervillage.org/signup/professional/?utm_source=LinkedIn&utm_medium=job_wrap&utm_campaign=volunteer_job_question_with_profession&utm_term=dentist&utm_content=Sign+up+to+answer+students%27+questions+related+to+becoming+a+dentist,4401,2022-11-07T19:13:01,,
534297021,3168913368,gerente-de-operaciones-at-see-investing-3168913368,2022-08-20T10:28:49.949092,2022-08-20T10:28:49.949092,,,,"[""2022-05-19 10:28:46.137667"",""2022-08-23 10:28:46.137667"")",1212562,Gerente de Operaciones,11496271,SEE Investing,see-investing,,"Escazú, San Jose, Costa Rica",,,,,,,,0,A,"<p>Liderar y llevar a la compañía en Costa Rica a ser el distribuidor #1 de aires acondicionados, refrigeración, repuestos, partes e insumos en el mercado costarricense.</p><p><br/></p><p><strong>Requisitos:</strong></p><ul><li>Ingeniero (a) mecánico, eléctrico o afines. </li><li>Maestría en Administración de empresas (Deseable).</li><li>Edad: 28 a 50 años.</li><li>Experiencia como Gerente General o de Operaciones al menos 3 años. </li><li>Experiencia en empresas familiares (Deseable)</li><li>Experiencia en empresas distribuidoras o afines de aire acondicionado y refrigeración. (Requerido)</li><li>Conocimientos en Aire acondicionado. (Requerido)</li><li>Experiencia en liderar equipos de trabajo.</li><li>Excel Avanzado.</li><li>Competencias requeridas: Proactivo (a), capacidad de análisis y toma de decisiones, liderazgo, honestidad, ética.</li><li>Inglés intermedio (Deseable)</li><li>Visa Americana (Deseable)</li></ul><p><br/></p><p><strong>Responsabilidades:</strong></p><p>1- Cumplir con las metas y margen de venta.</p><p>2- Mantener en los límites establecidos los gastos operativos.</p><p>3- Mantener una sana cartera de cuentas por cobrar.</p><p>4- Mantener una sana cartera de cuentas por pagar.</p><p>5- Maximizar las utilidades de la compañía.</p><p>6- Liderar, motivar y supervisar al talento humano bajo su responsabilidad.</p><p>7- Planificación estratégica de la operación de la empresa en Costa Rica..</p><p>8- Desarrollar otras líneas de producto.</p><p>9- Elaborar informes de las gestiones solicitadas por el Gerente Regional. </p><p><br/></p><p><strong>Se ofrece:</strong></p><p>-Salario atractivo y bonos por cumplimiento de metas.</p><p>-Prestaciones de ley, celular corporativo, desgaste vehicular y gasolina.</p><p><br/></p><p>Ubicación: Guachipelín de Escazú, San José, Costa Rica.</p><p>Modalidad: Presencial. Ocasionalmente, puede ser 3 días cada 2 meses en CR. </p><p>Disponibilidad para viajar a EE.UU a ferias comerciales cuando lo amerite.</p><p>Horario: Lunes a viernes de 7:30 a.m. a 5:30 p.m. con flexibilidad.</p><p><br/></p><p><strong>Nota: </strong></p><p><strong>Puedes aplicar desde cualquier provincia de Costa Rica.</strong></p><p><strong>Si estas en LATAM y cumples con los requisitos puedes aplicar </strong></p><p><strong>si estas dispuesto (a) a reubicarte en Costa Rica</strong></p><p><br/></p><p>Interesados enviar hoja de vida a <strong>talento@see-talent.com</strong> e indícanos tu</p><p>expectativa salarial.</p>",,1,{},{},,,,,,,,-75091640,626769000,,,,,2022-08-20T10:28:46.139031
